id,make,model,year,location,price
11359,Kia,Rio,2013,East London,144995
11360,Kia,Rio,2012,East London,149996
11361,Kia,Rio,2008,East London,64950
11362,Kia,Rio,2006,East London,64950
11363,Kia,Proceed,2009,Johannesburg,169900
11364,Kia,Pregio,2001,Pretoria,60000
11365,Kia,Picanto,2014,Cape Town,113830
11366,Kia,Picanto,2013,Cape Town,106995
11367,Kia,Picanto,2012,Cape Town,101052
11368,Kia,Picanto,2011,Cape Town,100381
11369,Kia,Picanto,2010,Cape Town,82066
11370,Kia,Picanto,2008,Cape Town,79995
11371,Kia,Picanto,2007,Cape Town,74995
11372,Kia,Picanto,2004,Cape Town,55500
11373,Kia,Picanto,2014,Durban,124900
11374,Kia,Picanto,2013,Durban,97875
11375,Kia,Picanto,2012,Durban,99264
11376,Kia,Picanto,2010,Durban,84157
11377,Kia,Picanto,2008,Durban,44990
11378,Kia,Picanto,2004,Durban,42470
11379,Kia,Picanto,2015,Johannesburg,141567
11380,Kia,Picanto,2014,Johannesburg,124369
11381,Kia,Picanto,2013,Johannesburg,108515
11382,Kia,Picanto,2012,Johannesburg,99673
11383,Kia,Picanto,2011,Johannesburg,87356
11384,Kia,Picanto,2010,Johannesburg,76725
11385,Kia,Picanto,2009,Johannesburg,57330
11386,Kia,Picanto,2008,Johannesburg,66186
11387,Kia,Picanto,2007,Johannesburg,48150
11388,Kia,Picanto,2006,Johannesburg,60000
11389,Kia,Picanto,2005,Johannesburg,39900
11390,Kia,Picanto,2004,Johannesburg,50000
11391,Kia,Picanto,2011,Soweto,78999
11392,Kia,Picanto,2015,Pretoria,129900
11393,Kia,Picanto,2014,Pretoria,120760
11394,Kia,Picanto,2013,Pretoria,106965
11395,Kia,Picanto,2012,Pretoria,105271
11396,Kia,Picanto,2011,Pretoria,94881
11397,Kia,Picanto,2010,Pretoria,75904
11398,Kia,Picanto,2009,Pretoria,76965
11399,Kia,Picanto,2008,Pretoria,57963
11400,Kia,Picanto,2007,Pretoria,53997
11401,Kia,Picanto,2006,Pretoria,53100
11402,Kia,Picanto,2005,Pretoria,53400
11403,Kia,Picanto,2015,Port Elizabeth,124900
11404,Kia,Picanto,2013,Port Elizabeth,104995
11405,Kia,Picanto,2011,Port Elizabeth,94990
11406,Kia,Picanto,2010,Port Elizabeth,72490
11407,Kia,Picanto,2006,Port Elizabeth,49990
11408,Kia,Picanto,2005,Port Elizabeth,49990
11409,Kia,Picanto,2004,Port Elizabeth,49990
11410,Kia,Picanto,2012,Pietermaritzburg,79990
11411,Kia,Picanto,2011,Pietermaritzburg,99990
11412,Kia,Picanto,2015,Benoni,132860
11413,Kia,Picanto,2014,Benoni,115733
11414,Kia,Picanto,2013,Benoni,98350
11415,Kia,Picanto,2012,Benoni,99769
11416,Kia,Picanto,2011,Benoni,78542
11417,Kia,Picanto,2010,Benoni,75042
11418,Kia,Picanto,2009,Benoni,58283
11419,Kia,Picanto,2008,Benoni,49995
11420,Kia,Picanto,2007,Benoni,65000
11421,Kia,Picanto,2005,Benoni,49950
11422,Kia,Picanto,2012,East London,99971
11423,Kia,Optima,2013,Cape Town,219000
11424,Kia,Optima,2013,Durban,216995
11425,Kia,Optima,2013,Pretoria,249900
11426,Kia,Optima,2012,Pretoria,213282
11427,Kia,Magentis,2004,Johannesburg,39900
11428,Kia,K2700,2012,Cape Town,119995
11429,Kia,K2700,2005,Cape Town,59950
11430,Kia,K2700,2011,Durban,134990
11431,Kia,K2700,2008,Durban,109990
11432,Kia,K2700,2007,Durban,89990
11433,Kia,K2700,2005,Durban,89995
11434,Kia,K2700,2004,Durban,56657
11435,Kia,K2700,2016,Johannesburg,237983
11436,Kia,K2700,2015,Johannesburg,224654
11437,Kia,K2700,2014,Johannesburg,169425
11438,Kia,K2700,2013,Johannesburg,184995
11439,Kia,K2700,2011,Johannesburg,108350
11440,Kia,K2700,2010,Johannesburg,88000
11441,Kia,K2700,2009,Johannesburg,109900
11442,Kia,K2700,2008,Johannesburg,94900
11443,Kia,K2700,2007,Johannesburg,69995
11444,Kia,K2700,2006,Johannesburg,89450
11445,Kia,K2700,2005,Johannesburg,74900
11446,Kia,K2700,2004,Johannesburg,79500
11447,Kia,K2700,2014,Pretoria,179973
11448,Kia,K2700,2013,Pretoria,174948
11449,Kia,K2700,2012,Pretoria,139995
11450,Kia,K2700,2011,Pretoria,119900
11451,Kia,K2700,2010,Pretoria,135900
11452,Kia,K2700,2006,Pretoria,119900
11453,Kia,K2700,2005,Pretoria,109950
11454,Kia,K2700,2015,Pietermaritzburg,272990
11455,Kia,K2700,2010,Pietermaritzburg,124990
11456,Kia,K2700,2013,Benoni,154948
11457,Kia,K2700,2010,Benoni,119950
11458,Kia,K2700,2008,Benoni,92475
11459,Kia,Cerato,2015,Cape Town,296424
11460,Kia,Cerato,2014,Cape Town,189995
11461,Kia,Cerato,2013,Cape Town,193495
11462,Kia,Cerato,2012,Cape Town,169748
11463,Kia,Cerato,2011,Cape Town,129474
11464,Kia,Cerato,2010,Cape Town,117495
11465,Kia,Cerato,2005,Cape Town,54950
11466,Kia,Cerato,1995,Cape Town,197995
11467,Kia,Cerato,2013,Durban,149990
11468,Kia,Cerato,2012,Durban,144245
11469,Kia,Cerato,2011,Durban,172475
11470,Kia,Cerato,2010,Durban,134142
11471,Kia,Cerato,2015,Johannesburg,290866
11472,Kia,Cerato,2014,Johannesburg,218948
11473,Kia,Cerato,2013,Johannesburg,156919
11474,Kia,Cerato,2012,Johannesburg,153706
11475,Kia,Cerato,2011,Johannesburg,146186
11476,Kia,Cerato,2010,Johannesburg,133570
11477,Kia,Cerato,2009,Johannesburg,135995
11478,Kia,Cerato,2006,Johannesburg,69995
11479,Kia,Cerato,2014,Pretoria,229900
11480,Kia,Cerato,2013,Pretoria,216628
11481,Kia,Cerato,2012,Pretoria,153970
11482,Kia,Cerato,2011,Pretoria,142317
11483,Kia,Cerato,2010,Pretoria,138912
11484,Kia,Cerato,2009,Pretoria,99900
11485,Kia,Cerato,2005,Pretoria,59999
11486,Kia,Cerato,2011,Port Elizabeth,139900
11487,Kia,Cerato,2010,Port Elizabeth,149900
11488,Kia,Cerato,2011,Pietermaritzburg,149990
11489,Kia,Cerato,2010,Pietermaritzburg,139900
11490,Kia,Cerato,2005,Pietermaritzburg,59995
11491,Kia,Cerato,2015,Benoni,229995
11492,Kia,Cerato,2014,Benoni,221963
11493,Kia,Cerato,2013,Benoni,159995
11494,Kia,Cerato,2012,Benoni,144190
11495,Kia,Cerato,2011,Benoni,129965
11496,Kia,Cerato,2010,Benoni,141188
11497,Kia,Cerato,2006,Benoni,54900
11498,Kia,Cerato,2011,East London,169995
11499,Kia,Carens,2004,Cape Town,60000
11500,Kia,Carens,2005,Soweto,52000
11501,Lamborghini,Murcielago,2007,Durban,2699999
11502,Lamborghini,Murcielago,2010,Johannesburg,3499000
11503,Lamborghini,Murcielago,2006,Johannesburg,1999950
11504,Lamborghini,Murcielago,2004,Johannesburg,1649950
11505,Lamborghini,Gallardo,2014,Cape Town,3175000
11506,Lamborghini,Gallardo,2013,Cape Town,2999999
11507,Lamborghini,Gallardo,2012,Cape Town,3199963
11508,Lamborghini,Gallardo,2009,Cape Town,2299995
11509,Lamborghini,Gallardo,2007,Cape Town,1699900
11510,Lamborghini,Gallardo,2008,Durban,1700000
11511,Lamborghini,Gallardo,2012,Johannesburg,4399999
11512,Lamborghini,Gallardo,2011,Johannesburg,2999500
11513,Lamborghini,Gallardo,2009,Johannesburg,2150000
11514,Lamborghini,Gallardo,2008,Johannesburg,1590000
11515,Lamborghini,Gallardo,2006,Johannesburg,1799000
11516,Lamborghini,Gallardo,2005,Johannesburg,1250000
11517,Lamborghini,Gallardo,2012,Port Elizabeth,2900000
11518,Lancia,Delta,1988,Johannesburg,189000
11519,Land Rover,Range Rover,2016,Cape Town,839713
11520,Land Rover,Range Rover,2015,Cape Town,886637
11521,Land Rover,Range Rover,2014,Cape Town,1046650
11522,Land Rover,Range Rover,2013,Cape Town,775705
11523,Land Rover,Range Rover,2012,Cape Town,593152
11524,Land Rover,Range Rover,2011,Cape Town,572283
11525,Land Rover,Range Rover,2010,Cape Town,684190
11526,Land Rover,Range Rover,2009,Cape Town,477970
11527,Land Rover,Range Rover,2008,Cape Town,445436
11528,Land Rover,Range Rover,2007,Cape Town,387474
11529,Land Rover,Range Rover,2006,Cape Town,264971
11530,Land Rover,Range Rover,2002,Cape Town,69950
11531,Land Rover,Range Rover,2015,Durban,749990
11532,Land Rover,Range Rover,2014,Durban,495000
11533,Land Rover,Range Rover,2013,Durban,738327
11534,Land Rover,Range Rover,2012,Durban,582195
11535,Land Rover,Range Rover,2011,Durban,597490
11536,Land Rover,Range Rover,2010,Durban,463290
11537,Land Rover,Range Rover,2009,Durban,479990
11538,Land Rover,Range Rover,2008,Durban,319990
11539,Land Rover,Range Rover,2007,Durban,351990
11540,Land Rover,Range Rover,2006,Durban,269495
11541,Land Rover,Range Rover,2002,Durban,139990
11542,Land Rover,Range Rover,2015,Johannesburg,1259961
11543,Land Rover,Range Rover,2013,Johannesburg,850448
11544,Land Rover,Range Rover,2012,Johannesburg,713323
11545,Land Rover,Range Rover,2011,Johannesburg,593727
11546,Land Rover,Range Rover,2010,Johannesburg,646971
11547,Land Rover,Range Rover,2009,Johannesburg,457913
11548,Land Rover,Range Rover,2008,Johannesburg,379078
11549,Land Rover,Range Rover,2007,Johannesburg,361757
11550,Land Rover,Range Rover,2006,Johannesburg,287498
11551,Land Rover,Range Rover,2004,Johannesburg,159000
11552,Land Rover,Range Rover,2003,Johannesburg,169495
11553,Land Rover,Range Rover,2002,Johannesburg,139900
11554,Land Rover,Range Rover,2015,Pretoria,769900
11555,Land Rover,Range Rover,2014,Pretoria,1022933
11556,Land Rover,Range Rover,2013,Pretoria,525950
11557,Land Rover,Range Rover,2012,Pretoria,705533
11558,Land Rover,Range Rover,2011,Pretoria,710078
11559,Land Rover,Range Rover,2010,Pretoria,727617
11560,Land Rover,Range Rover,2009,Pretoria,386921
11561,Land Rover,Range Rover,2008,Pretoria,339600
11562,Land Rover,Range Rover,2006,Pretoria,316567
11563,Land Rover,Range Rover,2005,Pretoria,399000
11564,Land Rover,Range Rover,2003,Pretoria,199950
11565,Land Rover,Range Rover,2014,Port Elizabeth,659900
11566,Land Rover,Range Rover,2013,Port Elizabeth,591400
11567,Land Rover,Range Rover,2012,Port Elizabeth,699990
11568,Land Rover,Range Rover,2011,Port Elizabeth,793650
11569,Land Rover,Range Rover,2010,Port Elizabeth,799900
11570,Land Rover,Range Rover,2008,Port Elizabeth,399900
11571,Land Rover,Range Rover,2012,Pietermaritzburg,649900
11572,Land Rover,Range Rover,2011,Pietermaritzburg,569990
11573,Land Rover,Range Rover,2008,Pietermaritzburg,209900
11574,Land Rover,Range Rover,2015,Benoni,3499995
11575,Land Rover,Range Rover,2014,Benoni,1409225
11576,Land Rover,Range Rover,2013,Benoni,1287622
11577,Land Rover,Range Rover,2012,Benoni,687450
11578,Land Rover,Range Rover,2011,Benoni,574922
11579,Land Rover,Range Rover,2010,Benoni,443117
11580,Land Rover,Range Rover,2009,Benoni,353267
11581,Land Rover,Range Rover,2008,Benoni,320854
11582,Land Rover,Range Rover,2007,Benoni,252224
11583,Land Rover,Range Rover,2006,Benoni,209936
11584,Land Rover,Range Rover,2005,Benoni,159475
11585,Land Rover,Range Rover,2004,Benoni,144950
11586,Land Rover,Range Rover,2003,Benoni,109900
11587,Land Rover,Range Rover,2002,Benoni,140000
11588,Land Rover,Range Rover,1983,Benoni,65000
11589,Land Rover,Range Rover,2013,East London,634995
11590,Land Rover,Range Rover,2012,East London,749995
11591,Land Rover,Range Rover,2011,East London,679995
11592,Land Rover,Freelander,2014,Cape Town,441300
11593,Land Rover,Freelander,2013,Cape Town,361482
11594,Land Rover,Freelander,2012,Cape Town,425750
11595,Land Rover,Freelander,2011,Cape Town,344950
11596,Land Rover,Freelander,2010,Cape Town,278748
11597,Land Rover,Freelander,2009,Cape Town,272793
11598,Land Rover,Freelander,2008,Cape Town,242445
11599,Land Rover,Freelander,2007,Cape Town,170324
11600,Land Rover,Freelander,2006,Cape Town,94995
11601,Land Rover,Freelander,2005,Cape Town,99995
11602,Land Rover,Freelander,2004,Cape Town,79473
11603,Land Rover,Freelander,2001,Cape Town,69995
11604,Land Rover,Freelander,2014,Durban,466627
11605,Land Rover,Freelander,2013,Durban,469990
11606,Land Rover,Freelander,2011,Durban,294945
11607,Land Rover,Freelander,2009,Durban,189990
11608,Land Rover,Freelander,2008,Durban,169930
11609,Land Rover,Freelander,2007,Durban,159990
11610,Land Rover,Freelander,2006,Durban,54890
11611,Land Rover,Freelander,2004,Durban,88657
11612,Land Rover,Freelander,2002,Durban,64990
11613,Land Rover,Freelander,2000,Durban,49990
11614,Land Rover,Freelander,2015,Johannesburg,589900
11615,Land Rover,Freelander,2014,Johannesburg,511360
11616,Land Rover,Freelander,2013,Johannesburg,429490
11617,Land Rover,Freelander,2012,Johannesburg,374762
11618,Land Rover,Freelander,2011,Johannesburg,329727
11619,Land Rover,Freelander,2010,Johannesburg,272729
11620,Land Rover,Freelander,2009,Johannesburg,234921
11621,Land Rover,Freelander,2008,Johannesburg,192965
11622,Land Rover,Freelander,2007,Johannesburg,152384
11623,Land Rover,Freelander,2006,Johannesburg,109900
11624,Land Rover,Freelander,2005,Johannesburg,69900
11625,Land Rover,Freelander,2004,Johannesburg,83283
11626,Land Rover,Freelander,2002,Johannesburg,59900
11627,Land Rover,Freelander,2015,Pretoria,474950
11628,Land Rover,Freelander,2014,Pretoria,459298
11629,Land Rover,Freelander,2013,Pretoria,429905
11630,Land Rover,Freelander,2012,Pretoria,338174
11631,Land Rover,Freelander,2011,Pretoria,361699
11632,Land Rover,Freelander,2010,Pretoria,244000
11633,Land Rover,Freelander,2009,Pretoria,259100
11634,Land Rover,Freelander,2008,Pretoria,196942
11635,Land Rover,Freelander,2007,Pretoria,159913
11636,Land Rover,Freelander,2005,Pretoria,91950
11637,Land Rover,Freelander,2003,Pretoria,69900
11638,Land Rover,Freelander,2000,Pretoria,69500
11639,Land Rover,Freelander,1999,Pretoria,56995
11640,Land Rover,Freelander,2014,Port Elizabeth,547900
11641,Land Rover,Freelander,2012,Port Elizabeth,379900
11642,Land Rover,Freelander,2011,Port Elizabeth,329900
11643,Land Rover,Freelander,2008,Port Elizabeth,164990
11644,Land Rover,Freelander,2006,Port Elizabeth,129990
11645,Land Rover,Freelander,2012,Benoni,354900
11646,Land Rover,Freelander,2011,Benoni,279990
11647,Land Rover,Freelander,2010,Benoni,209925
11648,Land Rover,Freelander,2008,Benoni,169925
11649,Land Rover,Freelander,2007,Benoni,138713
11650,Land Rover,Freelander,2004,Benoni,99950
11651,Land Rover,Freelander,2002,Benoni,69900
11652,Land Rover,Freelander,2013,East London,405448
11653,Land Rover,Freelander,2008,East London,199995
11654,Land Rover,Discovery,2016,Cape Town,949950
11655,Land Rover,Discovery,2015,Cape Town,805960
11656,Land Rover,Discovery,2014,Cape Town,744970
11657,Land Rover,Discovery,2013,Cape Town,731250
11658,Land Rover,Discovery,2012,Cape Town,602653
11659,Land Rover,Discovery,2011,Cape Town,548110
11660,Land Rover,Discovery,2010,Cape Town,469457
11661,Land Rover,Discovery,2009,Cape Town,327528
11662,Land Rover,Discovery,2008,Cape Town,266113
11663,Land Rover,Discovery,2007,Cape Town,229280
11664,Land Rover,Discovery,2006,Cape Town,194242
11665,Land Rover,Discovery,2005,Cape Town,194971
11666,Land Rover,Discovery,2004,Cape Town,114995
11667,Land Rover,Discovery,2002,Cape Town,99900
11668,Land Rover,Discovery,2001,Cape Town,99900
11669,Land Rover,Discovery,2015,Durban,919990
11670,Land Rover,Discovery,2013,Durban,606627
11671,Land Rover,Discovery,2011,Durban,501968
11672,Land Rover,Discovery,2010,Durban,432456
11673,Land Rover,Discovery,2009,Durban,394495
11674,Land Rover,Discovery,2008,Durban,285490
11675,Land Rover,Discovery,2007,Durban,203295
11676,Land Rover,Discovery,2006,Durban,219990
11677,Land Rover,Discovery,2005,Durban,115000
11678,Land Rover,Discovery,2003,Durban,111794
11679,Land Rover,Discovery,2002,Durban,95000
11680,Land Rover,Discovery,2001,Durban,94995
11681,Land Rover,Discovery,2016,Johannesburg,805990
11682,Land Rover,Discovery,2015,Johannesburg,827605
11683,Land Rover,Discovery,2014,Johannesburg,767153
11684,Land Rover,Discovery,2013,Johannesburg,634689
11685,Land Rover,Discovery,2012,Johannesburg,582472
11686,Land Rover,Discovery,2011,Johannesburg,503055
11687,Land Rover,Discovery,2010,Johannesburg,445580
11688,Land Rover,Discovery,2009,Johannesburg,363693
11689,Land Rover,Discovery,2008,Johannesburg,254502
11690,Land Rover,Discovery,2007,Johannesburg,195118
11691,Land Rover,Discovery,2006,Johannesburg,197135
11692,Land Rover,Discovery,2005,Johannesburg,159084
11693,Land Rover,Discovery,2004,Johannesburg,122460
11694,Land Rover,Discovery,2003,Johannesburg,119948
11695,Land Rover,Discovery,2002,Johannesburg,89945
11696,Land Rover,Discovery,2001,Johannesburg,76188
11697,Land Rover,Discovery,2000,Johannesburg,79950
11698,Land Rover,Discovery,1999,Johannesburg,79990
11699,Land Rover,Discovery,1998,Johannesburg,49950
11700,Land Rover,Discovery,2015,Pretoria,764450
11701,Land Rover,Discovery,2014,Pretoria,742386
11702,Land Rover,Discovery,2013,Pretoria,656355
11703,Land Rover,Discovery,2012,Pretoria,579424
11704,Land Rover,Discovery,2011,Pretoria,460595
11705,Land Rover,Discovery,2010,Pretoria,478457
11706,Land Rover,Discovery,2009,Pretoria,322081
11707,Land Rover,Discovery,2008,Pretoria,280466
11708,Land Rover,Discovery,2007,Pretoria,220175
11709,Land Rover,Discovery,2006,Pretoria,202524
11710,Land Rover,Discovery,2005,Pretoria,152450
11711,Land Rover,Discovery,2004,Pretoria,125910
11712,Land Rover,Discovery,2003,Pretoria,99900
11713,Land Rover,Discovery,2002,Pretoria,69950
11714,Land Rover,Discovery,2000,Pretoria,64000
11715,Land Rover,Discovery,2014,Port Elizabeth,867900
11716,Land Rover,Discovery,2013,Port Elizabeth,598900
11717,Land Rover,Discovery,2012,Port Elizabeth,559900
11718,Land Rover,Discovery,2011,Port Elizabeth,514900
11719,Land Rover,Discovery,2010,Port Elizabeth,535325
11720,Land Rover,Discovery,2009,Port Elizabeth,464945
11721,Land Rover,Discovery,2006,Port Elizabeth,259900
11722,Land Rover,Discovery,2015,Pietermaritzburg,699995
11723,Land Rover,Discovery,2013,Pietermaritzburg,749990
11724,Land Rover,Discovery,2011,Pietermaritzburg,436567
11725,Land Rover,Discovery,2014,Benoni,799900
11726,Land Rover,Discovery,2013,Benoni,699000
11727,Land Rover,Discovery,2012,Benoni,439950
11728,Land Rover,Discovery,2010,Benoni,284900
11729,Land Rover,Discovery,2009,Benoni,241839
11730,Land Rover,Discovery,2008,Benoni,205922
11731,Land Rover,Discovery,2007,Benoni,185226
11732,Land Rover,Discovery,2006,Benoni,176818
11733,Land Rover,Discovery,2005,Benoni,161179
11734,Land Rover,Discovery,2004,Benoni,49900
11735,Land Rover,Discovery,2001,Benoni,79900
11736,Land Rover,Discovery,1999,Benoni,89950
11737,Land Rover,Discovery,2013,East London,783328
11738,Land Rover,Discovery,2011,East London,579995
11739,Land Rover,Discovery,2010,East London,499995
11740,Land Rover,Defender 90,2009,Durban,199990
11741,Land Rover,Defender 90,2014,Johannesburg,499900
11742,Land Rover,Defender 90,2013,Pretoria,444900
11743,Land Rover,Defender 90,2012,Pretoria,299498
11744,Land Rover,Defender 90,2011,Pretoria,289900
11745,Land Rover,Defender 90,2009,Pretoria,239900
11746,Land Rover,Defender 90,2004,Pretoria,189950
11747,Land Rover,Defender 90,2003,Pretoria,179950
11748,Land Rover,Defender 90,1999,Pretoria,174900
11749,Land Rover,Defender 90,1998,Pretoria,155900
11750,Land Rover,Defender 90,1996,Pretoria,109950
11751,Land Rover,Defender 110,2013,Cape Town,429950
11752,Land Rover,Defender 110,2012,Cape Town,364948
11753,Land Rover,Defender 110,2001,Johannesburg,150000
11754,Land Rover,Defender 110,2013,Pretoria,464675
11755,Land Rover,Defender 110,2012,Pretoria,371567
11756,Land Rover,Defender 110,2010,Pretoria,317900
11757,Land Rover,Defender 110,2007,Pretoria,209900
11758,Land Rover,Defender 110,2006,Pretoria,169900
11759,Land Rover,Defender 110,2004,Pretoria,179950
11760,Land Rover,Defender 110,2003,Pretoria,219900
11761,Land Rover,Defender 110,1999,Pretoria,199900
11762,Land Rover,Defender 110,1998,Pretoria,110000
11763,Land Rover,Defender 110,2012,Port Elizabeth,395000
11764,Land Rover,Defender,2014,Cape Town,477973
11765,Land Rover,Defender,2013,Cape Town,429950
11766,Land Rover,Defender,2012,Cape Town,375224
11767,Land Rover,Defender,2011,Cape Town,365569
11768,Land Rover,Defender,2010,Cape Town,333317
11769,Land Rover,Defender,2008,Cape Town,189900
11770,Land Rover,Defender,2000,Cape Town,129900
11771,Land Rover,Defender,1999,Cape Town,109995
11772,Land Rover,Defender,2013,Durban,459993
11773,Land Rover,Defender,2009,Durban,199990
11774,Land Rover,Defender,2005,Durban,109995
11775,Land Rover,Defender,2004,Durban,89600
11776,Land Rover,Defender,2001,Durban,129990
11777,Land Rover,Defender,1999,Durban,119995
11778,Land Rover,Defender,2015,Johannesburg,593725
11779,Land Rover,Defender,2014,Johannesburg,500199
11780,Land Rover,Defender,2013,Johannesburg,424898
11781,Land Rover,Defender,2012,Johannesburg,368538
11782,Land Rover,Defender,2011,Johannesburg,319000
11783,Land Rover,Defender,2010,Johannesburg,322933
11784,Land Rover,Defender,2008,Johannesburg,221973
11785,Land Rover,Defender,2007,Johannesburg,159995
11786,Land Rover,Defender,2004,Johannesburg,149940
11787,Land Rover,Defender,2003,Johannesburg,167210
11788,Land Rover,Defender,2001,Johannesburg,129967
11789,Land Rover,Defender,1999,Johannesburg,120200
11790,Land Rover,Defender,1998,Johannesburg,139900
11791,Land Rover,Defender,1996,Johannesburg,89995
11792,Land Rover,Defender,2015,Pretoria,589900
11793,Land Rover,Defender,2014,Pretoria,479300
11794,Land Rover,Defender,2013,Pretoria,451447
11795,Land Rover,Defender,2012,Pretoria,367330
11796,Land Rover,Defender,2011,Pretoria,350755
11797,Land Rover,Defender,2010,Pretoria,321175
11798,Land Rover,Defender,2009,Pretoria,242423
11799,Land Rover,Defender,2008,Pretoria,275983
11800,Land Rover,Defender,2007,Pretoria,209900
11801,Land Rover,Defender,2006,Pretoria,176598
11802,Land Rover,Defender,2005,Pretoria,193100
11803,Land Rover,Defender,2004,Pretoria,193267
11804,Land Rover,Defender,2003,Pretoria,201910
11805,Land Rover,Defender,2002,Pretoria,146567
11806,Land Rover,Defender,2000,Pretoria,169900
11807,Land Rover,Defender,1999,Pretoria,184186
11808,Land Rover,Defender,1998,Pretoria,142320
11809,Land Rover,Defender,1997,Pretoria,99900
11810,Land Rover,Defender,1996,Pretoria,109950
11811,Land Rover,Defender,2015,Port Elizabeth,589900
11812,Land Rover,Defender,2014,Port Elizabeth,594900
11813,Land Rover,Defender,2013,Port Elizabeth,329900
11814,Land Rover,Defender,2012,Port Elizabeth,391630
11815,Land Rover,Defender,2009,Port Elizabeth,269900
11816,Land Rover,Defender,2000,Port Elizabeth,120000
11817,Land Rover,Defender,2015,Benoni,509000
11818,Land Rover,Defender,2014,Benoni,484925
11819,Land Rover,Defender,2013,Benoni,465983
11820,Land Rover,Defender,2012,Benoni,389475
11821,Land Rover,Defender,2011,Benoni,344950
11822,Land Rover,Defender,2010,Benoni,113686
11823,Land Rover,Defender,2004,Benoni,56000
11824,Lexus,250,2008,Cape Town,199995
11825,Lexus,250,2006,Cape Town,154995
11826,Lexus,250,1999,Cape Town,60000
11827,Lexus,250,2008,Durban,134990
11828,Lexus,250,2012,Johannesburg,299900
11829,Lexus,250,2011,Johannesburg,249900
11830,Lexus,250,2010,Johannesburg,300819
